Hostname;ServerFunction;IPServer;ServerStatus;SiteCode;OSName;aip_app_name;csc_status;ge_status_code;ge_status_label;ge_test_label
sabad11247;Application;10.238.41.47;Active;BAD1;linux;e-Project (TPPR);done;20;Deployed by CSC but not testable (behind FW);null
sabad11256;Application;10.238.197.79;Active;BAD1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11355;Application;10.238.41.80;Active;BAD1;linux;e-Project (TPPR);done;20;Deployed by CSC but not testable (behind FW);null
sabad11373;Application;10.238.219.122;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11382;Application;10.238.21.105;Active;BAD1;linux;BWA;null;00;Not deployed by CSC;null
sabad11445;Application;10.238.217.101;Active;RMA1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11472;Application;10.238.198.26;Active;BAD1;linux;PowerPLM;null;00;Not deployed by CSC;null
sabad11481;Application;10.238.198.33;Active;BAD1;linux;Nexthink;null;00;Not deployed by CSC;null
sabad11508;Application;10.238.198.53;Active;BAD1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11535;Application;10.238.198.89;Active;BAD1;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
sabad15027;Application;10.238.198.109;Active;RMA1;linux;DELMIA V6;done;10;Deployed by CSC but GE test KO;ssh : connection refused
sabad15207;Application;10.238.198.202;Active;BAD1;linux;JIRA;done;12;Deployed by CSC and GE test OK;null
sabad16107;Application;10.236.4.107;Active;BAD1;AIX;;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad16143;Application;10.238.220.143;Active;RMA1;AIX;PMX SAP PO;done;21;Deployed by CSC and GE test on going;null
sabad18105;Application;10.238.168.15;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18114;Application;10.238.168.24;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18123;Application;10.238.168.33;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18132;Application;10.238.168.42;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18141;Application;10.238.168.51;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18150;Application;10.238.168.60;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18204;Application;10.238.164.14;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18213;Application;10.238.164.23;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18222;Application;10.238.164.32;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18231;Application;10.238.164.41;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18240;Application;10.238.164.50;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18303;Application;10.238.168.203;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18312;Application;10.238.168.212;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18402;Application;10.238.199.18;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18411;Application;10.238.199.27;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18420;Application;10.238.199.36;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad19014;Application;10.236.4.116;Active;RMA1;AIX;PW Solman;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19023;Application;10.128.78.123;Active;RMA1;AIX;Powermax||SAP CH;done;11;Deployed by CSC and GE test OK;null
sabad19032;Application;10.238.142.197;Active;BAD1;SunOS;APC-RPDM;null;00;Not deployed by CSC;null
sabad19389;Application;10.238.142.149;Active;BAD1;SunOS;;null;00;Not deployed by CSC;null
sabad19401;Application;10.238.21.32;Active;RMA1;AIX;Powermax;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19776;Application;10.238.132.66;Active;BAD1;AIX;APC-RPDM;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19785;Application;10.238.143.67;Active;BAD1;AIX;BAAN Villeurbanne;done;20;Deployed by CSC but not testable (behind FW);null
sabad35034;Application;10.236.9.80;Active;BAD1;linux;Wind PLM;done;12;Deployed by CSC and GE test OK;null
sabor10040;Application;10.23.176.176;Active;BOR1;AIX;DAS Cecilia;null;00;Not deployed by CSC;null
sacch10356;Application;10.239.25.128;Active;CCH1;linux;CHRONOTIQUE||CHRONOTIQUE;done;12;Deployed by CSC and GE test OK;null
sacch10428;Application;10.239.15.16;Active;CCH1;SunOS;GESDOC;null;00;Not deployed by CSC;null
sacch10482;Application;10.23.4.214;Active;CCH1;linux;ClearCase;done;20;Deployed by CSC but not testable (behind FW);null
sacch10509;Application;10.239.26.109;Active;CCH1;linux;THETYS;done;12;Deployed by CSC and GE test OK;null
sacch10554;Application;10.239.26.217;Active;CCH1;linux;DataStage 9.1 Platform (Common);done;12;Deployed by CSC and GE test OK;null
sacch15009;Application;10.237.9.43;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
sacch15018;Application;10.237.4.19;Active;CCH1;AIX;SAP ISIS FR;null;00;Not deployed by CSC;null
sacch15036;Application;10.237.4.35;Active;CCH1;AIX;CHAS Brazil;null;00;Not deployed by CSC;null
sacch15063;Application;10.239.26.178;Active;CCH1;AIX;DMA-GS Central projects;null;00;Not deployed by CSC;null
sacch15621;Application;10.239.26.243;Active;CCH1;linux;;null;00;Not deployed by CSC;null
sacch15711;Application;10.239.27.111;Active;CCH1;linux;IMAGINE 2.0;done;12;Deployed by CSC and GE test OK;null
sacch35025;Application;10.237.9.86;Active;CCH1;linux;GSI BW;done;12;Deployed by CSC and GE test OK;null
sacch35034;Application;10.237.9.99;Active;CCH1;linux;GSI BO;done;12;Deployed by CSC and GE test OK;null
sacch35052;Application;10.237.9.114;Active;CCH1;linux;ALISTA France||Alista;done;12;Deployed by CSC and GE test OK;null
sacch35061;Application;10.237.9.127;Active;CCH1;linux;GSI BW;done;12;Deployed by CSC and GE test OK;null
sacch35106;Application;10.237.9.185;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
saguc15006;Application;10.255.250.43;Active;GUC1;AIX;GRID SAP Solution Manager;null;00;Not deployed by CSC;null
salcr10017;Application;10.23.81.200;Active;LCR1;AIX;DMA-GS Le Creusot;null;00;Not deployed by CSC;null
salrh10024;Application;10.23.97.96;Active;LRH1;AIX;DMA-GS La Rochelle Citadis;null;00;Not deployed by CSC;null
sarug11966;Application;10.39.0.222;Active;RUG1;linux;;done;12;Deployed by CSC and GE test OK;null
sarug41882;Application;10.39.0.170;Active;RUG1;linux;;couldn't connect;01;CSC not able to deploy;null
sawov15004;Application;10.35.184.182;Active;WOV1;AIX;E3Séries||ELSA;null;00;Not deployed by CSC;null
sbbad19107;Application;10.238.143.50;Active;BAD1;AIX;ASK2||BO XI Platform (Transport)||BO XI Platform (Transport)||FRACAS reporting||FRACAS reporting||DWH Sourcing||DWH Sourcing||DWH MSF||ORCA;null;00;Not deployed by CSC;null
sbbad19125;Application;10.238.207.125;Active;RMA1;AIX;TERANGA - Finance;null;00;Not deployed by CSC;null
sbbad19134;Application;10.238.207.46;Active;RMA1;AIX;TERANGA - Finance;null;00;Not deployed by CSC;null
sbbad19170;Application;10.238.196.132;Active;BAD1;linux;ADEL BI||e-Project (TPPR);done;12;Deployed by CSC and GE test OK;null
sbcch10457;Application;10.239.25.248;Active;CCH1;AIX;ClearQuest||ILS Solutions||International Network Database AT||International Network Database AT||Ethics & Compliance Database AT||Ethics & Compliance Database AT||BO BI4 Platform (Common)||BRMS||CLAMP||TEMPUS - GTA France||Country & Tax database AT||Country & Tax database AT||Teranga Census AT;null;00;Not deployed by CSC;null
sbcch15065;Application;10.237.4.65;Active;CCH1;AIX;IMAGINE 3;null;00;Not deployed by CSC;null
sbcch15074;Application;10.237.4.74;Active;CCH1;AIX;DataStage 9.1 Platform (Common)||HR Reporting;null;00;Not deployed by CSC;null
sbvbn15031;Application;10.23.208.55;Active;VBN1;linux;ClearQuest;done;12;Deployed by CSC and GE test OK;null
sbwnd1ora2;Application;10.164.119.233;Active;WND1;linux;Veritas Replication Exec USA;done;12;Deployed by CSC and GE test OK;null
sc0;Utility;10.23.243.114;Active;LRH1;SunOS;;null;00;Not deployed by CSC;null
sublq11238;Application;10.112.9.14;Active;BLQ1;linux;SAP Bologna;asking password;01;CSC not able to deploy;null
sunshine;Application;10.164.119.34;Active;WND1;SunOS;Teamcenter Enterprise;null;00;Not deployed by CSC;null
sushah10003;Application;10.236.137.40;Active;SHAH;linux;Nexthink;null;00;Not deployed by CSC;null
suwin1wbssdz;Application;10.160.49.30;Active;WND1;linux;SupplierNet;asking password;01;CSC not able to deploy;null
suwin1webp;Application;10.160.48.26;Active;WND1;linux;SupplierNet;null;00;Not deployed by CSC;null
suwnd10004;Application;10.164.119.254;Active;WND1;linux;Nexthink;null;00;Not deployed by CSC;null
tapenade;Application;10.23.208.32;Active;VBN1;SunOS;DECA||PLEIADE||PLEIADE||REPA||Suivi intégration||Suivi Depose RSO / Depose SIG;null;00;Not deployed by CSC;null
wwanview;Application;10.3.4.27;Active;CCH1;linux;;null;00;Not deployed by CSC;null
as-proxylog01;Utility;10.18.1.203;Active;CCH1;linux;Mail Services Fake;null;00;Not deployed by CSC;null
cnsha01as06lx;Application;10.98.180.9;Active;SHA7;linux;Ansys Grid China;done;12;Deployed by CSC and GE test OK;null
cook;Application;10.255.250.191;Active;GUC1;AIX;Infra FAST (File Transfer - Connect Direct)||THETYS||THETYS;done;11;Deployed by CSC and GE test OK;null
cswuh020;Application;10.99.133.6;Active;WUH2;HP-UX;;null;00;Not deployed by CSC;null
fermat;Application;10.255.150.182;Active;CCH1;AIX;Alt@is (GRID Global ERP);done;11;Deployed by CSC and GE test OK;null
lic102;Application;10.238.146.102;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lic111;Application;10.238.146.111;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lic120;Application;10.238.146.120;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
mnode0;Application;10.197.128.111;Active;ELB1;linux;MAGMA;done;12;Deployed by CSC and GE test OK;null
ns1.power.alstom.com;Application;10.34.9.5;Active;RUG5;linux;External DNS;done;12;Deployed by CSC and GE test OK;null
orgrugs06;Application;10.34.10.40;Active;RUG1;SunOS;TSNE Project Categorisation||Engineering Design Review Management||TSST Project Portfolio||Thermal New IS Application Register||Thermal Service Strategy System||Oracle ApEx||On-Track / AES Training Database||Materials Release Properties Database||SQEP Database||ST Projects Change Management||TSS Project Portfolio Primavera Interface||P&EP Stakeholder Contact Management||Oracle Financials||SWIFT Factory instructions||TSNE Project Portfolio||RM Stores Costing Extension;null;00;Not deployed by CSC;null
oz;Application;10.255.150.164;Active;CCH1;AIX;Alt@is (GRID Global ERP);done;11;Deployed by CSC and GE test OK;null
sabad10087;Application;10.128.30.187;Active;BAD1;linux;;culdn't connect;01;CSC not able to deploy;null
sabad10186;Application;10.128.30.243;Active;BAD1;linux;CoCoOn||STITS (Steam Turbine Integrated Tools Suite);done;11;Deployed by CSC and GE test OK;null
sabad10762;Application;10.238.15.67;Active;BAD1;linux;GridFusion;done;20;Deployed by CSC but not testable (behind FW);null
sabad10780;Application;10.238.28.28;Active;BAD1;linux;Proxy;done;12;Deployed by CSC and GE test OK;null
sabad10834;Application;10.238.14.85;Active;BAD1;linux;AUtube;done;12;Deployed by CSC and GE test OK;null
sabad10942;Application;10.238.206.175;Active;RMA1;linux;New PLM;done;11;Deployed by CSC and GE test OK;null
sabad11158;Application;10.238.41.158;Active;BAD1;linux;CONFLUENCE;done;12;Deployed by CSC and GE test OK;null
sabad11185;Application;10.238.127.252;Active;BAD1;linux;Video Service AT;done;12;Deployed by CSC and GE test OK;null
sabad11239;Application;10.238.197.85;Active;BAD1;linux;DELMIA V6||New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11248;Application;10.238.41.48;Active;BAD1;linux;e-Project (TPPR);done;20;Deployed by CSC but not testable (behind FW);null
sabad11257;Application;10.238.197.80;Active;BAD1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11284;Application;10.238.196.204;Active;BAD1;linux;InfoSystem;done;12;Deployed by CSC and GE test OK;null
sabad11374;Application;10.238.219.123;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11383;Application;10.238.49.43;Active;BAD1;linux;;null;00;Not deployed by CSC;null
sabad11446;Application;10.238.217.102;Active;RMA1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11491;Application;10.238.82.92;Active;BAD1;linux;My IT Portal;done;10;Deployed by CSC but GE test KO;ssh : password
sabad11509;Application;10.238.198.54;Active;BAD1;linux;New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad15028;Application;10.238.198.110;Active;RMA1;linux;DELMIA V6;done;12;Deployed by CSC and GE test OK;null
sabad15208;Application;10.238.198.203;Active;BAD1;linux;CONFLUENCE;done;12;Deployed by CSC and GE test OK;null
sabad18106;Application;10.238.168.16;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18115;Application;10.238.168.25;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18124;Application;10.238.168.34;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18133;Application;10.238.168.43;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18142;Application;10.238.168.52;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18151;Application;10.238.168.61;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18205;Application;10.238.164.15;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18214;Application;10.238.164.24;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18223;Application;10.238.164.33;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18232;Application;10.238.164.42;Active;BAD1;linux;HPC - TGN Green;done;12;Deployed by CSC and GE test OK;null
sabad18241;Application;10.238.164.51;Active;BAD1;linux;HPC - TGN Green Extension;done;12;Deployed by CSC and GE test OK;null
sabad18250;Application;10.238.164.60;Active;BAD1;linux;HPC - TGN Green Extension;done;12;Deployed by CSC and GE test OK;null
sabad18304;Application;10.238.168.204;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18403;Application;10.238.199.19;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18412;Application;10.238.199.28;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18421;Application;10.238.199.37;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad18430;Application;10.238.199.46;Active;BAD1;linux;HPC - Plant-HPC new;done;12;Deployed by CSC and GE test OK;null
sabad19015;Application;10.128.72.28;Active;BAD1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19024;Application;10.128.78.124;Active;BAD1;AIX;SAP CH||Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19150;Application;10.238.142.144;Active;BAD1;SunOS;InfoSystem;null;00;Not deployed by CSC;null
sabad19303;Application;10.238.220.54;Active;BAD1;AIX;Baan - Belfort 800||BAAN Villeurbanne||Baan - Belfort 700||Baan - Levallois 700;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19330;Application;10.238.220.78;Active;BAD1;AIX;TRT SAP SOLMAN;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19402;Application;10.238.21.36;Active;RMA1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19411;Application;10.238.21.42;Active;RMA1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad19501;Application;10.238.15.30;Active;BAD1;AIX;E-Project Project||Transport Reference Tables||E-Project Tender;done;20;Deployed by CSC but not testable (behind FW);null
sabad19696;Application;10.128.78.64;Active;BAD1;AIX;PowerSales/Ferman;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad19786;Application;10.238.220.48;Active;RMA1;AIX;ASCOT;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sabad35035;Application;10.236.9.81;Active;BAD1;linux;Wind PLM;done;12;Deployed by CSC and GE test OK;null
sablr15002;Application;10.107.138.163;Active;BLR1;AIX;Catia||DMA-GS Bangalore;done;10;Deployed by CSC but GE test KO;"netstat Ok; lsof Ko : no lsof found |; crontab Ok"
sablr15020;Application;10.107.138.126;Active;BLR1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sabor10041;Application;10.23.176.177;Active;BOR1;AIX;DAS Cecilia||DMA-GS Belfort;null;00;Not deployed by CSC;null
sacch10384;Application;10.239.25.173;Active;CCH1;linux;Agile;done;12;Deployed by CSC and GE test OK;null
sacch10447;Application;10.239.25.232;Active;CCH1;linux;DELMIA V6;done;20;Deployed by CSC but not testable (behind FW);null
sacch10537;Application;10.239.55.15;Active;CCH1;linux;Nexthink;null;00;Not deployed by CSC;null
sacch15019;Application;10.237.4.20;Active;CCH1;AIX;Hibiscus;null;00;Not deployed by CSC;null
sacch15028;Application;10.237.4.27;Active;CCH1;AIX;ALPS PeopleSoft & Global Directory;null;00;Not deployed by CSC;null
sacch15055;Application;10.237.4.55;Active;CCH1;AIX;RAILSYS;null;00;Not deployed by CSC;null
sacch15064;Application;10.239.26.179;Active;CCH1;AIX;DMA-GS Central projects;null;00;Not deployed by CSC;null
sacch15073;Application;10.237.4.73;Active;CCH1;AIX;Infra INFORMATICA (Platform);null;00;Not deployed by CSC;null
sacch15082;Application;10.237.4.82;Active;CCH1;AIX;ALPS PeopleSoft & Global Directory;null;00;Not deployed by CSC;null
sacch15613;Application;10.23.4.238;Active;CCH1;linux;ADEL e-TRS||ADEL WP;done;20;Deployed by CSC but not testable (behind FW);null
sacch15622;Application;10.239.26.150;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
sacch15712;Application;10.239.27.112;Active;CCH1;linux;IMAGINE 2.0;done;12;Deployed by CSC and GE test OK;null
sacch35035;Application;10.237.9.100;Active;CCH1;linux;GSI BO;done;12;Deployed by CSC and GE test OK;null
sacch35044;Application;10.237.9.98;Active;CCH1;linux;GSI DOLLAR UNIVERSE||GSI - SAP ECC 6;done;12;Deployed by CSC and GE test OK;null
sacch35053;Application;10.237.9.115;Active;CCH1;linux;ALISTA France||Alista;done;12;Deployed by CSC and GE test OK;null
sacch35071;Application;10.237.9.140;Active;CCH1;linux;GSI Content Server;done;12;Deployed by CSC and GE test OK;null
sacch35107;Application;10.237.9.186;Active;CCH1;linux;My IT Portal;done;12;Deployed by CSC and GE test OK;null
sacch35116;Application;10.237.9.196;Active;CCH1;linux;DataStage 9.1 Platform (Common);done;12;Deployed by CSC and GE test OK;null
sakul15005;Application;10.189.112.43;Active;KUL1;linux;Nexthink;null;00;Not deployed by CSC;null
samow15009;Application;10.139.133.22;Active;MOW1;linux;HyLife;done;12;Deployed by CSC and GE test OK;null
savbn10016;Application;10.23.208.14;Active;VBN1;SunOS;;null;00;Not deployed by CSC;null
savbn10025;Application;10.23.208.176;Active;VBN1;SunOS;GEODE||GEODE PDM||GEODE PDM;null;00;Not deployed by CSC;null
savbn10034;Application;10.23.208.84;Active;VBN1;linux;ClearCase;done;12;Deployed by CSC and GE test OK;null
sawov15005;Application;10.35.184.183;Active;WOV1;AIX;DMA-GS Oxley;null;00;Not deployed by CSC;null
sbbad16156;Application;10.236.4.156;Active;RMA1;AIX;DELMIA V6||DELMIA V6||DELMIA V6||TSST Project Portfolio||TSST Project Portfolio||TS Project Portfolio Tool (Services)||TPMRO Execution Database||Infra Easy Archive||PMS||PMS||BONGA AT||BONGA AT||HYDROGIS||Enricher 2;null;00;Not deployed by CSC;null
sbbad19108;Application;10.238.143.51;Active;BAD1;AIX;PowerSales/Ferman||PowerSales/Ferman||PowerSales/Ferman;null;00;Not deployed by CSC;null
sbbad19126;Application;10.238.207.126;Active;RMA1;AIX;TERANGA - Finance;null;00;Not deployed by CSC;null
sbbad19162;Application;10.238.143.112;Active;RMA1;AIX;PMS||TERANGA - Finance||APC VPDM;null;00;Not deployed by CSC;null
sbbad19171;Application;10.238.196.133;Active;RMA1;linux;ADEL BI||e-Project (TPPR);done;12;Deployed by CSC and GE test OK;null
sbbad19180;Application;10.238.197.71;Active;BAD1;linux;SICOS||IMACS||e-Project (TPPR)||TeamTrack;done;12;Deployed by CSC and GE test OK;null
sbcch15066;Application;10.237.4.66;Active;CCH1;AIX;IMAGINE 3;null;00;Not deployed by CSC;null
sblrh15040;Application;10.23.97.52;Active;LRH1;linux;ELSA;done;12;Deployed by CSC and GE test OK;null
sumow15001;Application;10.139.133.16;Active;MOW1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
suqhp10307;Application;10.83.2.70;Active;QHP1;linux;ANSYS License control Taubate (BR Renewable);done;12;Deployed by CSC and GE test OK;null
suwnd10005;Application;10.164.119.245;Active;WND1;linux;Nexthink;null;00;Not deployed by CSC;null
suwro15001;Application;10.197.64.143;Active;WRO1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
tcebaz20;Application;10.128.78.151;Active;BAD1;HP-UX;;null;00;Not deployed by CSC;null
techsys2;Application;10.129.131.128;Active;BIR1;linux;Factory Systems Birr;null;00;Not deployed by CSC;null
acectra4;Application;10.79.2.31;Active;CRL1;HP-UX;SAP R3 40B (FI-CO+GPAO) Charleroi;null;00;Not deployed by CSC;null
ddsc;Application;10.79.2.70;Active;CRL1;HP-UX;E3Séries||DDSC;null;00;Not deployed by CSC;null
erp-v47-s1;Application;10.128.72.165;Active;BAD1;AIX;SAP CH;done;11;Deployed by CSC and GE test OK;null
lic103;Application;10.238.146.103;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lic112;Application;10.238.146.112;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lic121;Application;10.238.146.121;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
lic130;Application;10.238.146.130;Active;BAD1;linux;HPC - BIG-Cluster;null;00;Not deployed by CSC;null
madrid;Application;10.79.3.13;Active;CRL1;HP-UX;Business Compilers - Unix Based - Certified compilations;null;00;Not deployed by CSC;null
ohm;Application;10.255.150.211;Active;CCH1;AIX;Alt@is (GRID Global ERP);done;11;Deployed by CSC and GE test OK;null
orgrugs07;Application;10.34.10.41;Active;RUG1;SunOS;Thermal New IS Application Register||Thermal Service Strategy System||Oracle ApEx||On-Track / AES Training Database||Materials Release Properties Database||SQEP Database||ST Projects Change Management||TSS Project Portfolio Primavera Interface||P&EP Stakeholder Contact Management||SWIFT Factory instructions||TSNE Project Portfolio||RM Stores Costing Extension||TSNE Project Categorisation||Engineering Design Review Management||TSST Project Portfolio;null;00;Not deployed by CSC;null
pdmcax12;Application;10.128.26.13;Active;BAD1;HP-UX;;null;00;Not deployed by CSC;null
porto;Application;10.79.3.24;Active;CRL1;SunOS;COMPILATORS;null;00;Not deployed by CSC;null
potter;Application;10.255.150.161;Active;CCH1;AIX;Alt@is (GRID Global ERP);done;02;Deployed by CSC but GE test KO;null
proust;Application;10.255.150.225;Active;CCH1;AIX;;done;11;Deployed by CSC and GE test OK;null
sabad10187;Application;10.128.30.242;Active;BAD1;linux;CoCoOn||STITS (Steam Turbine Integrated Tools Suite);done;11;Deployed by CSC and GE test OK;null
sabad10367;Application;10.238.15.78;Active;BAD1;linux;ALISTA Le Creusot, Madrid, London||Alista;done;20;Deployed by CSC but not testable (behind FW);null
sabad10385;Application;10.238.14.246;Active;BAD1;linux;e-Project Renew (HPR)||Hydro Technical Tendering (HTT)||NCM||Hydro Reftable (HREF);couldn't connect;01;CSC not able to deploy;null
sabad10466;Application;10.238.15.50;Active;BAD1;linux;Alista||ALISTA Tarbes, Charleroi, Nola;done;20;Deployed by CSC but not testable (behind FW);null
sabad10574;Application;10.238.15.100;Active;BAD1;linux;Ulysse;done;20;Deployed by CSC but not testable (behind FW);null
sabad10628;Application;10.238.15.128;Active;BAD1;linux;;culdn't connect;01;CSC not able to deploy;null
sabad10637;Application;10.238.15.137;Active;BAD1;linux;Hydro Costing Tool (HCT);done;20;Deployed by CSC but not testable (behind FW);null
sabad10835;Application;10.238.14.86;Active;BAD1;linux;AUtube;done;12;Deployed by CSC and GE test OK;null
sabad10952;Application;10.238.11.55;Active;RMA1;linux;PMS;done;20;Deployed by CSC but not testable (behind FW);null
sabad10961;Application;10.238.14.57;Active;RMA1;linux;PMS;done;12;Deployed by CSC and GE test OK;null
sabad11168;Application;10.238.126.168;Active;BAD1;linux;GIS Tendering Application;done;12;Deployed by CSC and GE test OK;null
sabad11177;Application;10.238.40.77;Active;BAD1;linux;SICOS||CONFLUENCE||Subversion Grid||CROWD||JIRA||TeamTrack;done;12;Deployed by CSC and GE test OK;null
sabad11249;Application;10.238.41.49;Active;BAD1;linux;e-Project (TPPR)||Weekly Volumes Viewer;done;20;Deployed by CSC but not testable (behind FW);null
sabad11258;Application;10.238.197.82;Active;BAD1;linux;New PLM||New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad11285;Application;10.238.196.205;Active;RMA1;linux;InfoSystem;done;12;Deployed by CSC and GE test OK;null
sabad11357;Application;10.238.41.82;Active;BAD1;linux;e-Project (TPPR)||Weekly Volumes Viewer;done;20;Deployed by CSC but not testable (behind FW);null
sabad11375;Application;10.238.219.124;Active;BAD1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11384;Application;10.238.41.45;Active;BAD1;linux;SICOS||TeamTrack;done;20;Deployed by CSC but not testable (behind FW);null
sabad11447;Application;10.238.206.46;Active;RMA1;linux;APC VPDM;done;12;Deployed by CSC and GE test OK;null
sabad11492;Application;10.238.82.93;Active;BAD1;linux;My IT Portal;done;10;Deployed by CSC but GE test KO;ssh : password
sabad15029;Application;10.238.198.112;Active;RMA1;linux;DELMIA V6;done;12;Deployed by CSC and GE test OK;null
sabad15164;Application;10.236.4.164;Active;RMA1;AIX;DELMIA V6||Aralia SIMTREE||New PLM;done;20;Deployed by CSC but not testable (behind FW);null
sabad15209;Application;10.238.198.204;Active;BAD1;linux;Subversion Grid;done;12;Deployed by CSC and GE test OK;null
sabad16145;Application;10.236.4.145;Active;RMA1;AIX;Powermax;done;21;Deployed by CSC and GE test on going;null
sabad18107;Application;10.238.168.17;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18116;Application;10.238.168.26;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
sabad18125;Application;10.238.168.35;Active;BAD1;linux;HPC - TGN Green ex TARRA;null;00;Not deployed by CSC;null
