Hostname;ServerFunction;Type;SubFunction;IPServer;InSID;ServerStatus;SiteCode;AdministratedBy;OSName;ToCollectInit;ToCollectLast
sabad18122;Application;Physical;Not applicable;10.238.168.32;Yes;Active;BAD1;CSC;linux;true;true
sabad18131;Application;Physical;Not applicable;10.238.168.41;Yes;Active;BAD1;CSC;linux;true;true
sabad18140;Application;Physical;Not applicable;10.238.168.50;Yes;Active;BAD1;CSC;linux;true;true
sabad18203;Application;Physical;Not applicable;10.238.164.13;Yes;Active;BAD1;CSC;linux;true;true
sabad18212;Application;Physical;Not applicable;10.238.164.22;Yes;Active;BAD1;CSC;linux;true;true
sabad18221;Application;Physical;Not applicable;10.238.164.31;Yes;Active;BAD1;CSC;linux;true;true
sabad18230;Application;Physical;Not applicable;10.238.164.40;Yes;Active;BAD1;CSC;linux;true;true
sabad18299;Application;Physical;Not applicable;10.238.164.100;Yes;Active;BAD1;CSC;linux;true;true
sabad18302;Application;Physical;Not applicable;10.238.168.202;Yes;Active;BAD1;CSC;linux;true;true
sabad18311;Application;Physical;Not applicable;10.238.168.211;Yes;Active;BAD1;CSC;linux;true;true
sabad18401;Application;Physical;Not applicable;10.238.199.17;Yes;Active;BAD1;CSC;linux;true;true
sabad18410;Application;Physical;Not applicable;10.238.199.26;Yes;Active;BAD1;CSC;linux;true;true
sabad19004;Infrastructure;Virtual;Not applicable;10.238.142.255;Yes;Active;BAD1;CSC;SunOS;true;false
sabad19040;Infrastructure;Physical;Not applicable;10.128.78.32;Yes;Active;RMA1;CSC;SunOS;true;false
sabad19103;Application;Virtual;Database Server;10.128.72.238;Yes;Active;BAD1;CSC;AIX;true;true
sabad19202;Application;Virtual;Database Server;10.128.78.137;Yes;Active;RMA1;CSC;AIX;true;true
sabad19301;Application;Virtual;Database Server;10.238.21.97;Yes;Active;BAD1;CSC;AIX;true;true
sabad19388;Application;Virtual;Database Server;10.238.143.115;Yes;Active;BAD1;CSC;AIX;true;true
sabad19400;Application;Virtual;Infosec Services;10.238.142.179;Yes;Active;BAD1;CSC;SunOS;true;true
sabad19775;Application;Virtual;Not applicable;10.238.132.58;Yes;Active;RMA1;CSC;AIX;true;true
sabad19784;Application;Virtual;Database Server;10.235.202.62;Yes;Active;BAD1;CSC;AIX;true;true
null;Application;null;null;10.236.9.44;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.72;null;Active;null;null;null;false;false
sabad35042;Application;Virtual;Not applicable;10.238.101.192;Yes;Active;BAD1;CSC;linux;true;true
null;Utility;null;null;10.235.202.73;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.131;null;Active;null;null;null;false;false
null;Application;null;null;10.236.9.129;null;Active;null;null;null;false;false
null;Application;null;null;10.153.6.174;null;Active;null;null;null;false;false
null;Application;null;null;10.153.6.177;null;Active;null;null;null;false;false
null;Application;null;null;10.155.24.64;null;Active;null;null;null;false;false
null;Utility;null;null;10.153.6.121;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.107.148.17;null;Active;null;null;null;false;false
null;Application;null;null;10.107.148.41;null;Active;null;null;null;false;false
null;Application;null;null;10.107.148.23;null;Active;null;null;null;false;false
null;Application;null;null;10.129.131.119;null;Active;null;null;null;false;false
null;Application;null;null;10.129.131.224;null;Active;null;null;null;false;false
null;Application;null;null;10.99.142.30;null;Active;null;null;null;false;false
null;Application;null;null;10.208.121.27;null;Active;null;null;null;false;false
sablq10132;Application;Physical;Not applicable;10.115.0.132;Yes;Active;BLQ1;CSC;linux;true;true
null;Application;null;null;10.18.40.32;null;Active;null;null;null;false;false
sabor10030;Application;Physical;Not applicable;10.23.176.13;Yes;Active;BOR1;CSC;SunOS;true;true
null;Application;null;null;10.222.13.75;null;Active;null;null;null;false;false
null;Application;null;null;10.199.100.51;null;Active;null;null;null;false;false
null;Application;null;null;10.199.100.91;null;Active;null;null;null;false;false
null;Application;null;null;10.18.0.190;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.17.36.64;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.18.1.228;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.33;null;Active;null;null;null;false;false
null;Application;null;null;10.239.4.137;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.49;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.71;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.126;null;Active;null;null;null;false;false
sacch10364;Application;Virtual;Not applicable;10.235.194.60;Yes;Active;CCH1;CSC;SunOS;true;true
sacch10373;Application;Virtual;Not applicable;10.235.194.53;Yes;Active;CCH1;CSC;SunOS;true;true
null;Application;null;null;10.239.25.164;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.172;null;Active;null;null;null;false;false
null;Application;null;null;10.239.25.181;null;Active;null;null;null;false;false
sacch10427;Application;Virtual;Not applicable;10.235.194.61;Yes;Active;CCH1;CSC;SunOS;true;true
null;Application;null;null;10.17.36.220;null;Active;null;null;null;false;false
sacch10481;Application;Virtual;Not applicable;10.235.194.78;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.239.14.11;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.112;null;Active;null;null;null;false;false
sacch10553;Application;Physical;Not applicable;10.239.26.214;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.239.27.118;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.239.25.13;null;Active;null;null;null;false;false
sacch10913;Infrastructure;Physical;Not applicable;10.237.59.84;Yes;Active;CCH1;CSC;linux;true;false
sacch10940;Infrastructure;Virtual;Not applicable;10.239.4.40;Yes;Active;CCH1;CSC;AIX;true;false
sacch15008;Application;Virtual;Infosec Services;10.237.9.42;Yes;Active;CCH1;CSC;linux;true;true
sacch15017;Application;Virtual;Database Server;10.237.4.18;Yes;Active;CCH1;CSC;AIX;true;true
sacch15026;Application;Virtual;Not applicable;10.237.4.25;Yes;Active;CCH1;CSC;AIX;true;true
sacch15035;Application;Virtual;Database Server;10.235.194.166;Yes;Active;CCH1;CSC;AIX;true;true
sacch15044;Application;Virtual;Not applicable;10.237.4.37;Yes;Active;CCH1;CSC;AIX;true;true
sacch15053;Infrastructure;Virtual;Not applicable;10.237.4.51;Yes;Active;CCH1;CSC;AIX;true;false
sacch15071;Application;Virtual;Database Server;10.255.150.204;Yes;Active;CCH1;CSC;AIX;true;true
null;Application;null;null;10.239.57.102;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.247;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.237.4.134;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.52;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.158;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.35;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.20;null;Delivered;null;null;null;false;false
null;Application;null;null;10.235.194.183;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.151;null;Active;null;null;null;false;false
sacch15620;Application;Virtual;Infosec Services;10.239.26.207;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.239.27.93;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.102;null;Active;null;null;null;false;false
null;Application;null;null;10.235.194.39;null;Active;null;null;null;false;false
sacch15710;Application;Virtual;Not applicable;10.239.27.110;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.239.27.227;null;Active;null;null;null;false;false
null;Application;null;null;10.239.27.250;null;Active;null;null;null;false;false
null;Application;null;null;10.235.195.11;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.32;null;Active;null;null;null;false;false
null;Application;null;null;10.239.28.28;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.61;null;Active;null;null;null;false;false
sacch35024;Application;Virtual;Not applicable;10.237.9.85;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.237.9.96;null;Active;null;null;null;false;false
sacch35051;Application;Virtual;Not applicable;10.237.9.113;Yes;Active;CCH1;CSC;linux;true;true
sacch35060;Application;Virtual;Not applicable;10.237.9.126;Yes;Active;CCH1;CSC;linux;true;true
sacch35105;Application;Virtual;Not applicable;10.237.9.184;Yes;Active;CCH1;CSC;linux;true;true
null;Application;null;null;10.237.9.191;null;Active;null;null;null;false;false
null;Application;null;null;10.237.9.202;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.170.96;null;Active;null;null;null;false;false
null;Application;null;null;10.164.170.64;null;;null;null;null;false;false
null;Application;null;null;10.164.170.75;null;Active;null;null;null;false;false
null;Application;null;null;10.79.2.200;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.108.100.121;null;Active;null;null;null;false;false
null;Application;null;null;10.108.100.159;null;Active;null;null;null;false;false
null;Application;null;null;10.247.24.30;null;Active;null;null;null;false;false
null;Application;null;null;10.247.25.27;null;Active;null;null;null;false;false
null;Application;null;null;10.247.26.29;null;Active;null;null;null;false;false
null;Application;null;null;10.197.128.236;null;Active;null;null;null;false;false
null;Application;null;null;10.197.128.203;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.197.128.231;null;Active;null;null;null;false;false
null;Application;null;null;10.144.30.67;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.198.4;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.255.197.20;null;Active;null;null;null;false;false
saguc15005;Application;Virtual;Database Server;10.255.250.42;Yes;Active;GUC1;CSC;AIX;true;true
null;Application;null;null;10.255.250.211;null;Active;null;null;null;false;false
null;Application;null;null;10.255.195.52;null;Active;null;null;null;false;false
null;Application;null;null;10.183.2.171;null;Active;null;null;null;false;false
null;Application;null;null;10.163.8.100;null;Active;null;null;null;false;false
null;Application;null;null;10.104.131.34;null;Active;null;null;null;false;false
null;Application;null;null;10.237.137.34;null;Active;null;null;null;false;false
null;Utility;null;null;10.181.128.45;null;Active;null;null;null;false;false
null;Application;null;null;10.153.6.206;null;Active;null;null;null;false;false
null;Application;null;null;10.218.10.71;null;Active;null;null;null;false;false
null;Application;null;null;10.53.84.25;null;Active;null;null;null;false;false
null;Application;null;null;10.197.7.173;null;Active;null;null;null;false;false
salcr10016;Application;Virtual;Database Server;10.23.81.247;Yes;Active;LCR1;CSC;AIX;true;true
null;Utility;null;null;10.227.35.40;null;Active;null;null;null;false;false
null;Application;null;null;10.18.0.120;null;Active;null;null;null;false;false
salpt10108;Infrastructure;Virtual;Not applicable;10.19.4.15;Yes;Active;CCH1;CSC;SunOS;true;false
null;Application;null;null;10.18.0.65;null;Active;null;null;null;false;false
salrh10014;Application;Virtual;Not applicable;10.23.97.46;Yes;Active;LRH1;CSC;AIX;true;true
salrh10041;Application;Virtual;Not applicable;10.23.97.38;Yes;Active;LRH1;CSC;linux;true;true
samad15007;Application;Virtual;Not applicable;10.155.1.49;Yes;Active;MAD1;CSC;linux;true;true
null;Application;null;null;10.83.140.180;null;Active;null;null;null;false;false
null;Application;null;null;10.83.140.70;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.143;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.50.56.57;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.176;null;Active;null;null;null;false;false
null;Application;null;null;10.50.56.48;null;Active;null;null;null;false;false
null;Utility;null;null;10.50.56.72;null;Active;null;null;null;false;false
null;Application;null;null;10.139.3.21;null;Active;null;null;null;false;false
null;Application;null;null;10.139.16.26;null;Active;null;null;null;false;false
null;Application;null;null;10.22.177.66;null;Active;null;null;null;false;false
null;Utility;null;null;10.67.101.20;null;Active;null;null;null;false;false
null;Application;null;null;10.104.130.68;null;Active;null;null;null;false;false
null;Application;null;null;10.235.137.28;null;Active;null;null;null;false;false
null;Application;null;null;10.235.137.26;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.130.32.78;null;Active;null;null;null;false;false
null;Application;null;null;10.192.67.170;null;Active;null;null;null;false;false
saons10940;Infrastructure;Virtual;Not applicable;10.23.132.7;Yes;Active;ONS1;CSC;AIX;true;false
null;Application;null;null;10.1.71.24;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.92.16.98;null;Active;null;null;null;false;false
null;Application;null;null;10.23.4.224;null;Active;null;null;null;false;false
null;Application;null;null;10.23.208.167;null;Active;null;null;null;false;false
null;Application;null;null;10.23.5.5;null;Active;null;null;null;false;false
null;Application;null;null;10.39.0.210;null;Active;null;null;null;false;false
null;Application;null;null;10.83.153.180;null;Active;null;null;null;false;false
null;Application;null;null;10.164.24.66;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.164.24.19;null;Active;null;null;null;false;false
null;Application;null;null;10.238.208.53;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.167;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.176;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.9.185;null;Active;null;null;null;false;false
null;Application;null;null;10.238.126.113;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.16.166;null;Active;null;null;null;false;false
null;Infrastructure;null;null;10.236.16.175;null;Active;null;null;null;false;false
null;Application;null;null;10.238.198.127;null;Active;null;null;null;false;false
null;Application;null;null;10.236.16.193;null;Active;null;null;null;false;false
null;Application;null;null;10.238.196.40;null;Active;null;null;null;false;false
null;Application;null;null;10.238.196.11;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.7;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.16;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.25;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.34;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.43;null;Active;null;null;null;false;false
null;Application;null;null;10.236.36.52;null;Active;null;null;null;false;false
